"Name","Group","Hostname","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy","test_loss","train_loss"
"fold_mips64el","logo Simple1d instructionwidth_type 15:53:25, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:55:34.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","11","simple-models-21240301","0.012203794904053211","1","","0.9976808905380334","0.9976808905380334","0.01408998205271714","0.03732968993539015"
"fold_mips","logo Simple1d instructionwidth_type 15:53:25, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:55:22.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","11","simple-models-21240301","0.060820505023002625","1","","0.9576437587657785","0.9576437587657785","0.09526669538380313","0.034939856256049756"
"fold_m68k","logo Simple1d instructionwidth_type 15:53:25, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:55:09.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","11","simple-models-21240301","0.004051751457154751","1","","0.9965909090909092","0.9965909090909092","0.020155179003663565","0.03760108690137647"
"fold_ia64","logo Simple1d instructionwidth_type 15:53:25, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:54:55.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","11","simple-models-21240301","0.04619499668478966","1","","0.01063402889245586","0.01063402889245586","20.3377074217185","0.03430576889969461"
"fold_i386","logo Simple1d instructionwidth_type 15:53:25, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:54:42.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","11","simple-models-21240301","0.07299815863370895","1","","0.9651595224114308","0.9651595224114308","0.0689873920287937","0.03069735770153741"
"fold_hppa","logo Simple1d instructionwidth_type 15:53:25, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:54:30.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","11","simple-models-21240301","0.0041145384311676025","1","","0.20248447204968945","0.20248447204968945","5.157256352274041","0.03511435821573745"
"fold_armhf","logo Simple1d instructionwidth_type 15:53:25, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:54:17.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","11","simple-models-21240301","0.043760985136032104","1","","0.9969962453066332","0.9969962453066332","0.025154397845090853","0.03675753175749552"
"fold_armel","logo Simple1d instructionwidth_type 15:53:25, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:54:04.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","11","simple-models-21240301","0.013722654432058334","1","","1","1","0.00023548647959115683","0.03800300038472873"
"fold_arm64","logo Simple1d instructionwidth_type 15:53:25, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:53:52.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","11","simple-models-21240301","0.0017922098049893975","1","","0.886963696369637","0.886963696369637","0.25519020999209924","0.03605917726462739"
"fold_amd64","logo Simple1d instructionwidth_type 15:53:25, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:53:39.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","11","simple-models-21240301","0.011794345453381538","1","","0.9092991296381128","0.9092991296381128","0.23011413265181624","0.031295222974508145"
"fold_alpha","logo Simple1d instructionwidth_type 15:53:25, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:53:26.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","11","simple-models-21240301","0.012420102953910828","1","","1","1","0.0016226379971374712","0.035218114940796824"
"overall_metrics","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:53:15.000Z","2","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","","","0.7629752580528035","","","",""
"fold_x32","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:53:00.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.014015564695000648","1","","0.9655172413793104","0.9655172413793104","0.2698754919808972","0.04108354488090728"
"fold_sparc64","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:52:47.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.018848050385713577","1","","0.8003663003663004","0.8003663003663004","0.33207550501594174","0.03897131477447413"
"fold_sparc","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:52:35.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.023837296292185783","1","","0.9497991967871486","0.9497991967871486","0.2080095380735703","0.04202883886293938"
"fold_sh4","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:52:22.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.009799886494874954","1","","0.9991568296795952","0.9991568296795952","0.04402690533027854","0.04552622542119996"
"fold_s390x","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:52:09.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.025100108236074448","1","","0.2190503109101187","0.2190503109101187","3.01041065795081","0.041649277907781605"
"fold_s390","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:51:56.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.0011483951238915324","1","","0.5631293570875291","0.5631293570875291","0.9777243012263452","0.04323331488630777"
"fold_riscv64","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:51:44.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.04899264872074127","1","","0.29211711711711713","0.29211711711711713","3.963025743620736","0.03969046967105697"
"fold_ppc64el","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:51:31.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.00003337466114317067","1","","0.028952597218279873","0.028952597218279873","3.409057310649327","0.041889014715809886"
"fold_ppc64","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:51:17.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.012885385192930698","1","","1","1","0.010951328756830966","0.04255160739196741"
"fold_powerpcspe","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:51:04.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.001941524213179946","1","","1","1","0.000002264605133861508","0.041892055503941046"
"fold_powerpc","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:50:51.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.018889170140028","1","","1","1","0.00025283586658412805","0.04528203831355344"
"fold_mipsel","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:50:38.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.03358178958296776","1","","0.8826490066225166","0.8826490066225166","0.2667012404082185","0.042288795429927"
"fold_mips64el","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:50:25.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.024677598848938945","1","","0.9828385899814472","0.9828385899814472","0.05040333826807054","0.043351112118688535"
"fold_mips","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:50:12.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.013903076760470867","1","","0.999719495091164","0.999719495091164","0.004547394721157616","0.04233886501958335"
"fold_m68k","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:49:59.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.0230808537453413","1","","0.9943181818181818","0.9943181818181818","0.026601706764768755","0.04275760083323797"
"fold_ia64","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:49:46.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.014970917254686356","1","","0.011436597110754414","0.011436597110754414","13.830292175977656","0.04184004275308571"
"fold_i386","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:49:33.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.17474478483200073","1","","0.815619495008808","0.815619495008808","0.6674024727195501","0.03946840463773319"
"fold_hppa","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:49:20.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.01855763979256153","1","","0.3877846790890269","0.3877846790890269","1.95721140817592","0.040912009434314306"
"fold_armhf","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:49:07.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.11137089878320694","1","","0.948936170212766","0.948936170212766","0.1463279685094243","0.043590147668263426"
"fold_armel","logo Simple1d instructionwidth_type 15:48:15, 11-03-2025","idun-06-01","finished","-","","","2025-03-11T14:48:54.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","512","","LOGO_architecture_wandb","10","simple-models-21240301","0.015127948485314846","1","","1","1","0.00028603166736281986","0.045524708846793334"
