"Name","Hostname","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.embedding_dim","model.params.input_length","model.params.num_classes","model.params.vocab_size","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.n_splits","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_dataset_size","test_loss","time_taken","train_dataset_size","train_loss"
"fold_5","idun-07-09","kfold ResNet50 instructionwidth_type 20:32:42, 07-05-2025","finished","-","","","2025-05-07T18:36:52.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","9","kfold-all-22621667","0.01038382388651371","1","","0.989677887857254","0.989677887857254","19279","0.030915414737444507","","77116","0.03706876101552922"
"fold_4","idun-07-09","kfold ResNet50 instructionwidth_type 20:32:42, 07-05-2025","finished","-","","","2025-05-07T18:35:49.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","9","kfold-all-22621667","0.25613895058631897","1","","0.9881736604595674","0.9881736604595674","19279","0.035903461303637384","","77116","0.04157834233647537"
"fold_3","idun-07-09","kfold ResNet50 instructionwidth_type 20:32:42, 07-05-2025","finished","-","","","2025-05-07T18:34:47.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","9","kfold-all-22621667","0.05794667825102806","1","","0.9910265055241454","0.9910265055241454","19279","0.029449528019733336","","77116","0.040154657422234515"
"fold_2","idun-07-09","kfold ResNet50 instructionwidth_type 20:32:42, 07-05-2025","finished","-","","","2025-05-07T18:33:45.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","9","kfold-all-22621667","0.13536860048770905","1","","0.9900409772291094","0.9900409772291094","19279","0.028754840915703257","","77116","0.0402898316336815"
"fold_1","idun-07-09","kfold ResNet50 instructionwidth_type 20:32:42, 07-05-2025","finished","-","","","2025-05-07T18:32:43.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","9","kfold-all-22621667","0.0489325113594532","1","","0.9880180507287722","0.9880180507287722","19279","0.034038320100270185","","77116","0.039503899391516425"
"overall_metrics","idun-07-09","kfold ResNet50 instructionwidth_type 20:27:34, 07-05-2025","finished","-","","","2025-05-07T18:32:29.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","8","kfold-all-22621667","","","0.9918875460345452","","","","","00:04:54","",""
"fold_5","idun-07-09","kfold ResNet50 instructionwidth_type 20:27:34, 07-05-2025","finished","-","","","2025-05-07T18:31:30.000Z","57","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","8","kfold-all-22621667","0.0024871935602277517","1","","0.9920120338191816","0.9920120338191816","19279","0.024816482688878604","","77116","0.03499042746578092"
"fold_4","idun-07-09","kfold ResNet50 instructionwidth_type 20:27:34, 07-05-2025","finished","-","","","2025-05-07T18:30:31.000Z","57","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","8","kfold-all-22621667","0.001426168135367334","1","","0.9936718709476632","0.9936718709476632","19279","0.017677312923700547","","77116","0.03343178974051527"
"fold_3","idun-07-09","kfold ResNet50 instructionwidth_type 20:27:34, 07-05-2025","finished","-","","","2025-05-07T18:29:32.000Z","57","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","8","kfold-all-22621667","0.009902399964630604","1","","0.9903003267804348","0.9903003267804348","19279","0.028748105392808903","","77116","0.03273903746272609"
"fold_2","idun-07-09","kfold ResNet50 instructionwidth_type 20:27:34, 07-05-2025","finished","-","","","2025-05-07T18:28:33.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","8","kfold-all-22621667","0.15425953269004822","1","","0.9903003267804348","0.9903003267804348","19279","0.02965506399825496","","77116","0.03556374415839323"
"fold_1","idun-07-09","kfold ResNet50 instructionwidth_type 20:27:34, 07-05-2025","finished","-","","","2025-05-07T18:27:34.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","8","kfold-all-22621667","0.004625597037374973","1","","0.9931531718450128","0.9931531718450128","19279","0.022205472995962348","","77116","0.03547746695462649"
"overall_metrics","idun-07-09","kfold ResNet50 instructionwidth_type 20:22:08, 07-05-2025","finished","-","","","2025-05-07T18:27:20.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","7","kfold-all-22621667","","","0.9910576274703043","","","","","00:05:12","",""
"fold_5","idun-07-09","kfold ResNet50 instructionwidth_type 20:22:08, 07-05-2025","finished","-","","","2025-05-07T18:26:18.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","5","kfold_cv","7","kfold-all-22621667","0.04518083110451698","1","","0.992426993101302","0.992426993101302","19279","0.022017841027052978","","77116","0.037505756137352554"
